meter_id,ts,kwh,version,flags
00FB86738B42,1769594400,0.652,1,0
00FB86738B42,1769598000,0.614,1,0
00FB86738B42,1769601600,0.706,1,0
00FB86738B42,1769605200,0.645,1,0
00FB86738B42,1769608800,0.676,1,0
00FB86738B42,1769612400,0.632,1,0
00FB86738B42,1769616000,0.642,1,0
00FB86738B42,1769619600,0.542,1,0
00FB86738B42,1769623200,0.554,1,0
00FB86738B42,1769626800,0.439,1,0
00FB86738B42,1769630400,0.385,1,0
00FB86738B42,1769634000,0.320,1,0
00FB86738B42,1769637600,0.330,1,0
00FB86738B42,1769641200,0.271,1,0
00FB86738B42,1769644800,0.299,1,0
00FB86738B42,1769648400,0.305,1,0
00FB86738B42,1769652000,0.220,1,0
00FB86738B42,1769655600,0.272,1,0
00FB86738B42,1769659200,,1,2
00FB86738B42,1769662800,0.353,1,0
00FB86738B42,1769666400,0.444,1,0
00FB86738B42,1769670000,0.500,1,0
00FB86738B42,1769673600,0.557,1,0
00FB86738B42,1769677200,0.596,1,0
00FB86738B42,1769680800,0.657,1,0
00FB86738B42,1769684400,0.672,1,0
00FB86738B42,1769688000,0.664,1,0
00FB86738B42,1769691600,0.702,1,0
00FB86738B42,1769695200,,1,2
00FB86738B42,1769698800,0.653,1,0
00FB86738B42,1769702400,0.585,1,0
00FB86738B42,1769706000,0.626,1,0
00FB86738B42,1769709600,0.559,1,0
00FB86738B42,1769713200,0.517,1,0
00FB86738B42,1769716800,,1,2
00FB86738B42,1769720400,0.364,1,0
00FB86738B42,1769724000,-0.313,1,4
00FB86738B42,1769727600,0.329,1,0
00FB86738B42,1769731200,0.284,1,0
00FB86738B42,1769734800,0.217,1,0
00FB86738B42,1769738400,0.242,1,0
00FB86738B42,1769742000,0.261,1,0
00FB86738B42,1769745600,0.366,1,0
00FB86738B42,1769749200,0.324,1,0
00FB86738B42,1769752800,0.410,1,0
00FB86738B42,1769756400,0.479,1,0
00FB86738B42,1769760000,0.564,1,0
00FB86738B42,1769763600,0.555,1,0
00FB86738B42,1769767200,0.627,1,0
00FB86738B42,1769770800,0.677,1,0
00FB86738B42,1769774400,0.678,1,0
00FB86738B42,1769778000,0.639,1,0
00FB86738B42,1769781600,0.710,1,0
00FB86738B42,1769785200,,1,2
00FB86738B42,1769788800,0.664,1,0
00FB86738B42,1769792400,0.616,1,0
00FB86738B42,1769796000,0.493,1,0
00FB86738B42,1769799600,0.422,1,0
00FB86738B42,1769803200,0.425,1,0
00FB86738B42,1769806800,0.326,1,0
00FB86738B42,1769810400,0.368,1,0
00FB86738B42,1769814000,0.254,1,0
C835484F3E32,1767225600,0.497,1,0
C835484F3E32,1767229200,0.482,1,0
C835484F3E32,1767232800,0.412,1,0
C835484F3E32,1767236400,0.537,1,0
C835484F3E32,1767240000,0.508,1,0
C835484F3E32,1767243600,0.630,1,0
C835484F3E32,1767243600,0.640,2,0
C835484F3E32,1767247200,0.662,1,0
C835484F3E32,1767250800,0.841,1,0
C835484F3E32,1767254400,0.882,1,0
C835484F3E32,1767258000,0.994,1,0
C835484F3E32,1767261600,1.115,1,0
C835484F3E32,1767265200,1.135,1,0
C835484F3E32,1767268800,1.192,1,0
C835484F3E32,1767272400,1.182,1,0
C835484F3E32,1767276000,1.159,1,0
C835484F3E32,1767279600,,1,2
C835484F3E32,1767283200,1.084,1,0
C835484F3E32,1767286800,1.006,1,0
C835484F3E32,1767290400,0.894,1,0
C835484F3E32,1767294000,0.775,1,0
C835484F3E32,1767297600,0.735,1,0
C835484F3E32,1767301200,-0.586,1,4
C835484F3E32,1767304800,0.553,1,0
C835484F3E32,1767308400,0.453,1,0
C835484F3E32,1767312000,0.465,1,0
C835484F3E32,1767315600,0.434,1,0
C835484F3E32,1767319200,0.463,1,0
C835484F3E32,1767322800,0.499,1,0
C835484F3E32,1767326400,0.576,1,0
C835484F3E32,1767330000,0.661,1,0
C835484F3E32,1767333600,0.664,1,0
C835484F3E32,1767337200,0.802,1,0
C835484F3E32,1767340800,0.887,1,0
C835484F3E32,1767344400,1.035,1,0
C835484F3E32,1767348000,1.032,1,0
C835484F3E32,1767351600,1.079,1,0
C835484F3E32,1767355200,1.130,1,0
C835484F3E32,1767358800,1.171,1,0
C835484F3E32,1767362400,1.168,1,0
C835484F3E32,1767366000,1.100,1,0
C835484F3E32,1767369600,1.087,1,0
C835484F3E32,1767373200,1.001,1,0
C835484F3E32,1767376800,0.928,1,0
C835484F3E32,1767380400,0.771,1,0
C835484F3E32,1767384000,0.738,1,0
C835484F3E32,1767387600,0.636,1,0
C835484F3E32,1767391200,0.547,1,0
C835484F3E32,1767394800,0.498,1,0
C835484F3E32,1767398400,0.450,1,0
C835484F3E32,1767402000,0.431,1,0
C835484F3E32,1767405600,0.446,1,0
C835484F3E32,1767409200,0.534,1,0
C835484F3E32,1767412800,0.579,1,0
C835484F3E32,1767416400,0.644,1,0
C835484F3E32,1767420000,0.685,1,0
C835484F3E32,1767423600,0.763,1,0
C835484F3E32,1767427200,0.896,1,0
C835484F3E32,1767430800,1.006,1,0
C835484F3E32,1767434400,1.089,1,0
C835484F3E32,1767438000,1.137,1,0
C835484F3E32,1767441600,1.140,1,0
C835484F3E32,1767445200,1.176,1,0
C835484F3E32,1767448800,,1,2
C835484F3E32,1767452400,1.130,1,0
C835484F3E32,1767456000,1.029,1,0
C835484F3E32,1767459600,0.970,1,0
C835484F3E32,1767463200,0.939,1,0
C835484F3E32,1767466800,0.846,1,0
C835484F3E32,1767470400,0.688,1,0
C835484F3E32,1767474000,0.611,1,0
C835484F3E32,1767477600,0.572,1,0
C835484F3E32,1767481200,0.518,1,0
C835484F3E32,1767484800,0.431,1,0
C835484F3E32,1767488400,0.489,1,0
C835484F3E32,1767492000,0.408,1,0
C835484F3E32,1767495600,0.456,1,0
C835484F3E32,1767499200,0.530,1,0
C835484F3E32,1767502800,0.574,1,0
C835484F3E32,1767506400,0.698,1,0
C835484F3E32,1767510000,0.758,1,0
C835484F3E32,1767513600,0.877,1,0
C835484F3E32,1767517200,,1,2
C835484F3E32,1767520800,1.065,1,0
C835484F3E32,1767524400,1.153,1,0
C835484F3E32,1767528000,1.195,1,0
C835484F3E32,1767531600,1.129,1,0
C835484F3E32,1767535200,1.120,1,0
C835484F3E32,1767538800,1.163,1,0
C835484F3E32,1767542400,1.109,1,0
C835484F3E32,1767546000,1.005,1,0
C835484F3E32,1767549600,0.932,1,0
C835484F3E32,1767553200,0.770,1,0
C835484F3E32,1767553200,0.780,2,0
C835484F3E32,1767556800,0.670,1,0
C835484F3E32,1767560400,0.653,1,0
C835484F3E32,1767564000,0.505,1,0
C835484F3E32,1767567600,0.443,1,0
C835484F3E32,1767571200,0.440,1,0
C835484F3E32,1767574800,0.405,1,0
C835484F3E32,1767578400,0.461,1,0
C835484F3E32,1767582000,0.529,1,0
C835484F3E32,1767585600,0.584,1,0
C835484F3E32,1767589200,0.608,1,0
C835484F3E32,1767592800,0.756,1,0
C835484F3E32,1767596400,0.795,1,0
C835484F3E32,1767600000,0.852,1,0
C835484F3E32,1767603600,0.984,1,0
C835484F3E32,1767607200,1.097,1,0
C835484F3E32,1767610800,1.133,1,0
C835484F3E32,1767614400,1.123,1,0
C835484F3E32,1767618000,1.156,1,0
C835484F3E32,1767621600,1.127,1,0
C835484F3E32,1767625200,1.148,1,0
C835484F3E32,1767628800,1.093,1,0
C835484F3E32,1767632400,0.965,1,0
C835484F3E32,1767636000,0.909,1,0
C835484F3E32,1767639600,0.762,1,0
C835484F3E32,1767643200,0.736,1,0
C835484F3E32,1767646800,0.596,1,0
C835484F3E32,1767650400,0.597,1,0
C835484F3E32,1767654000,0.478,1,0
C835484F3E32,1767657600,0.412,1,0
C835484F3E32,1767661200,0.408,1,0
C835484F3E32,1767664800,0.443,1,0
C835484F3E32,1767668400,0.476,1,0
C835484F3E32,1767672000,0.578,1,0
C835484F3E32,1767675600,0.625,1,0
C835484F3E32,1767679200,0.728,1,0
C835484F3E32,1767682800,0.849,1,0
C835484F3E32,1767686400,0.853,1,0
C835484F3E32,1767690000,0.958,1,0
C835484F3E32,1767693600,1.029,1,0
C835484F3E32,1767697200,1.127,1,0
C835484F3E32,1767700800,1.115,1,0
C835484F3E32,1767704400,1.184,1,0
C835484F3E32,1767708000,1.194,1,0
C835484F3E32,1767711600,1.113,1,0
C835484F3E32,1767715200,1.088,1,0
C835484F3E32,1767718800,0.991,1,0
C835484F3E32,1767722400,0.934,1,0
C835484F3E32,1767726000,0.772,1,0
C835484F3E32,1767729600,0.678,1,0
C835484F3E32,1767733200,0.582,1,0
C835484F3E32,1767736800,0.504,1,0
C835484F3E32,1767740400,0.505,1,0
C835484F3E32,1767744000,,1,2
C835484F3E32,1767747600,0.446,1,0
C835484F3E32,1767751200,0.483,1,0
C835484F3E32,1767754800,0.529,1,0
C835484F3E32,1767758400,0.519,1,0
C835484F3E32,1767762000,0.620,1,0
C835484F3E32,1767765600,0.674,1,0
C835484F3E32,1767769200,0.856,1,0
C835484F3E32,1767772800,0.903,1,0
C835484F3E32,1767776400,0.998,1,0
C835484F3E32,1767780000,1.071,1,0
C835484F3E32,1767783600,1.108,1,0
C835484F3E32,1767787200,1.161,1,0
C835484F3E32,1767790800,1.181,1,0
C835484F3E32,1767794400,1.182,1,0
C835484F3E32,1767798000,1.152,1,0
C835484F3E32,1767801600,1.075,1,0
C835484F3E32,1767805200,0.956,1,0
C835484F3E32,1767808800,,1,2
C835484F3E32,1767812400,0.786,1,0
C835484F3E32,1767816000,0.664,1,0
C835484F3E32,1767819600,0.623,1,0
C835484F3E32,1767823200,0.568,1,0
C835484F3E32,1767826800,,1,2
C835484F3E32,1767830400,0.467,1,0
C835484F3E32,1767834000,0.460,1,0
C835484F3E32,1767837600,0.461,1,0
C835484F3E32,1767841200,0.538,1,0
C835484F3E32,1767844800,0.536,1,0
C835484F3E32,1767848400,0.646,1,0
C835484F3E32,1767852000,0.664,1,0
C835484F3E32,1767855600,0.844,1,0
C835484F3E32,1767859200,0.909,1,0
C835484F3E32,1767862800,,1,2
C835484F3E32,1767866400,1.045,1,0
C835484F3E32,1767870000,1.135,1,0
C835484F3E32,1767873600,1.168,1,0
C835484F3E32,1767877200,1.172,1,0
C835484F3E32,1767880800,1.141,1,0
C835484F3E32,1767884400,1.172,1,0
C835484F3E32,1767888000,1.027,1,0
C835484F3E32,1767891600,1.025,1,0
C835484F3E32,1767895200,0.903,1,0
C835484F3E32,1767898800,0.841,1,0
C835484F3E32,1767902400,0.698,1,0
C835484F3E32,1767906000,0.615,1,0
C835484F3E32,1767909600,-0.518,1,4
C835484F3E32,1767913200,0.478,1,0
C835484F3E32,1767916800,0.482,1,0
C835484F3E32,1767920400,0.425,1,0
C835484F3E32,1767924000,0.450,1,0
C835484F3E32,1767927600,0.525,1,0
C835484F3E32,1767931200,0.504,1,0
C835484F3E32,1767934800,0.586,1,0
C835484F3E32,1767938400,0.682,1,0
C835484F3E32,1767942000,0.846,1,0
C835484F3E32,1767945600,0.890,1,0
C835484F3E32,1767949200,0.978,1,0
C835484F3E32,1767952800,1.083,1,0
C835484F3E32,1767956400,1.103,1,0
C835484F3E32,1767960000,1.206,1,0
C835484F3E32,1767963600,1.197,1,0
C835484F3E32,1767967200,1.174,1,0
C835484F3E32,1767970800,,1,2
C835484F3E32,1767974400,1.078,1,0
C835484F3E32,1767978000,0.980,1,0
C835484F3E32,1767981600,0.879,1,0
C835484F3E32,1767985200,0.812,1,0
C835484F3E32,1767988800,0.714,1,0
C835484F3E32,1767992400,0.629,1,0
C835484F3E32,1767996000,0.570,1,0
C835484F3E32,1767999600,0.462,1,0
C835484F3E32,1768003200,0.451,1,0
C835484F3E32,1768006800,0.429,1,0
C835484F3E32,1768010400,0.420,1,0
C835484F3E32,1768014000,-0.461,1,4
C835484F3E32,1768017600,0.520,1,0
C835484F3E32,1768021200,0.634,1,0
C835484F3E32,1768024800,0.731,1,0
C835484F3E32,1768028400,0.848,1,0
C835484F3E32,1768032000,,1,2
C835484F3E32,1768035600,1.013,1,0
C835484F3E32,1768039200,1.089,1,0
C835484F3E32,1768042800,1.134,1,0
C835484F3E32,1768042800,1.144,2,0
C835484F3E32,1768046400,1.166,1,0
C835484F3E32,1768050000,1.184,1,0
C835484F3E32,1768053600,1.145,1,0
C835484F3E32,1768053600,1.155,2,0
C835484F3E32,1768057200,1.102,1,0
C835484F3E32,1768060800,1.114,1,0
C835484F3E32,1768064400,0.950,1,0
C835484F3E32,1768068000,0.867,1,0
C835484F3E32,1768071600,0.849,1,0
C835484F3E32,1768075200,0.677,1,0
C835484F3E32,1768078800,0.651,1,0
C835484F3E32,1768082400,0.521,1,0
C835484F3E32,1768086000,0.465,1,0
C835484F3E32,1768089600,0.468,1,0
C835484F3E32,1768093200,0.479,1,0
C835484F3E32,1768096800,0.413,1,0
C835484F3E32,1768100400,,1,2
C835484F3E32,1768104000,0.567,1,0
C835484F3E32,1768107600,0.597,1,0
C835484F3E32,1768111200,0.739,1,0
C835484F3E32,1768114800,0.855,1,0
C835484F3E32,1768118400,,1,2
C835484F3E32,1768122000,0.969,1,0
C835484F3E32,1768125600,1.100,1,0
C835484F3E32,1768129200,1.162,1,0
C835484F3E32,1768132800,1.167,1,0
C835484F3E32,1768136400,1.213,1,0
C835484F3E32,1768140000,1.194,1,0
C835484F3E32,1768143600,,1,2
C835484F3E32,1768147200,1.042,1,0
C835484F3E32,1768150800,0.965,1,0
C835484F3E32,1768154400,0.903,1,0
C835484F3E32,1768158000,0.838,1,0
C835484F3E32,1768161600,0.696,1,0
C835484F3E32,1768165200,0.606,1,0
C835484F3E32,1768168800,0.512,1,0
C835484F3E32,1768172400,0.468,1,0
C835484F3E32,1768176000,,1,2
C835484F3E32,1768179600,0.487,1,0
C835484F3E32,1768183200,0.480,1,0
C835484F3E32,1768186800,0.457,1,0
C835484F3E32,1768190400,0.518,1,0
C835484F3E32,1768194000,0.600,1,0
C835484F3E32,1768197600,0.754,1,0
C835484F3E32,1768201200,0.757,1,0
C835484F3E32,1768204800,0.896,1,0
C835484F3E32,1768204800,0.906,2,0
C835484F3E32,1768208400,0.966,1,0
C835484F3E32,1768212000,1.039,1,0
C835484F3E32,1768215600,1.144,1,0
C835484F3E32,1768219200,1.187,1,0
C835484F3E32,1768222800,1.187,1,0
C835484F3E32,1768226400,1.145,1,0
C835484F3E32,1768230000,1.111,1,0
C835484F3E32,1768233600,1.038,1,0
C835484F3E32,1768237200,0.986,1,0
C835484F3E32,1768240800,0.902,1,0
C835484F3E32,1768244400,0.849,1,0
C835484F3E32,1768248000,0.736,1,0
C835484F3E32,1768251600,0.647,1,0
C835484F3E32,1768255200,0.547,1,0
C835484F3E32,1768258800,0.466,1,0
C835484F3E32,1768262400,0.417,1,0
C835484F3E32,1768266000,0.463,1,0
C835484F3E32,1768269600,0.459,1,0
C835484F3E32,1768273200,0.521,1,0
C835484F3E32,1768276800,0.548,1,0
C835484F3E32,1768280400,0.652,1,0
C835484F3E32,1768284000,0.663,1,0
C835484F3E32,1768287600,0.781,1,0
C835484F3E32,1768291200,0.913,1,0
C835484F3E32,1768291200,0.923,2,0
C835484F3E32,1768294800,0.951,1,0
C835484F3E32,1768298400,1.032,1,0
C835484F3E32,1768302000,1.146,1,0
C835484F3E32,1768302000,1.156,2,0
C835484F3E32,1768305600,1.202,1,0
C835484F3E32,1768309200,1.157,1,0
C835484F3E32,1768312800,1.121,1,0
C835484F3E32,1768316400,1.163,1,0
C835484F3E32,1768320000,1.110,1,0
C835484F3E32,1768323600,1.011,1,0
C835484F3E32,1768327200,0.859,1,0
C835484F3E32,1768330800,0.765,1,0
C835484F3E32,1768334400,0.682,1,0
C835484F3E32,1768338000,0.581,1,0
C835484F3E32,1768341600,0.502,1,0
C835484F3E32,1768345200,,1,2
C835484F3E32,1768348800,0.486,1,0
C835484F3E32,1768352400,0.413,1,0
C835484F3E32,1768356000,0.464,1,0
C835484F3E32,1768359600,0.496,1,0
C835484F3E32,1768363200,0.594,1,0
C835484F3E32,1768366800,0.593,1,0
C835484F3E32,1768370400,0.708,1,0
C835484F3E32,1768374000,0.770,1,0
C835484F3E32,1768377600,0.879,1,0
C835484F3E32,1768381200,1.003,1,0
C835484F3E32,1768384800,1.104,1,0
C835484F3E32,1768388400,1.107,1,0
C835484F3E32,1768392000,1.188,1,0
C835484F3E32,1768395600,1.130,1,0
C835484F3E32,1768399200,1.151,1,0
C835484F3E32,1768402800,1.097,1,0
C835484F3E32,1768406400,1.028,1,0
C835484F3E32,1768410000,0.949,1,0
C835484F3E32,1768413600,0.942,1,0
C835484F3E32,1768417200,0.804,1,0
C835484F3E32,1768420800,0.723,1,0
C835484F3E32,1768424400,0.577,1,0
C835484F3E32,1768428000,0.576,1,0
C835484F3E32,1768431600,0.509,1,0
C835484F3E32,1768435200,0.425,1,0
C835484F3E32,1768438800,0.411,1,0
C835484F3E32,1768442400,0.497,1,0
C835484F3E32,1768446000,0.494,1,0
C835484F3E32,1768449600,0.594,1,0
C835484F3E32,1768453200,,1,2
C835484F3E32,1768456800,0.712,1,0
C835484F3E32,1768460400,0.795,1,0
C835484F3E32,1768464000,0.886,1,0
C835484F3E32,1768467600,0.956,1,0
C835484F3E32,1768471200,1.084,1,0
C835484F3E32,1768474800,,1,2
C835484F3E32,1768478400,1.204,1,0
C835484F3E32,1768482000,1.137,1,0
C835484F3E32,1768485600,,1,2
C835484F3E32,1768489200,,1,2
C835484F3E32,1768492800,1.095,1,0
C835484F3E32,1768496400,0.955,1,0
C835484F3E32,1768500000,0.935,1,0
C835484F3E32,1768503600,0.834,1,0
C835484F3E32,1768507200,0.716,1,0
C835484F3E32,1768510800,0.651,1,0
C835484F3E32,1768514400,0.531,1,0
C835484F3E32,1768518000,0.535,1,0
C835484F3E32,1768521600,0.404,1,0
C835484F3E32,1768525200,0.423,1,0
C835484F3E32,1768528800,0.485,1,0
C835484F3E32,1768532400,0.539,1,0
C835484F3E32,1768536000,0.561,1,0
C835484F3E32,1768539600,0.612,1,0
C835484F3E32,1768543200,0.713,1,0
C835484F3E32,1768546800,0.821,1,0
C835484F3E32,1768550400,0.884,1,0
C835484F3E32,1768554000,1.026,1,0
C835484F3E32,1768557600,1.110,1,0
C835484F3E32,1768561200,1.175,1,0
C835484F3E32,1768564800,1.198,1,0
C835484F3E32,1768568400,1.211,1,0
C835484F3E32,1768572000,1.159,1,0
C835484F3E32,1768575600,1.166,1,0
C835484F3E32,1768579200,1.031,1,0
C835484F3E32,1768582800,0.956,1,0
C835484F3E32,1768586400,0.869,1,0
C835484F3E32,1768590000,0.846,1,0
C835484F3E32,1768593600,0.705,1,0
C835484F3E32,1768597200,0.627,1,0
C835484F3E32,1768600800,0.557,1,0
C835484F3E32,1768604400,0.517,1,0
C835484F3E32,1768608000,0.456,1,0
C835484F3E32,1768611600,0.438,1,0
C835484F3E32,1768615200,0.464,1,0
C835484F3E32,1768618800,0.536,1,0
C835484F3E32,1768622400,0.529,1,0
C835484F3E32,1768626000,0.665,1,0
C835484F3E32,1768629600,0.741,1,0
C835484F3E32,1768633200,0.840,1,0
C835484F3E32,1768636800,0.945,1,0
C835484F3E32,1768640400,0.993,1,0
C835484F3E32,1768644000,1.076,1,0
C835484F3E32,1768647600,1.168,1,0
C835484F3E32,1768651200,1.177,1,0
C835484F3E32,1768654800,1.176,1,0
C835484F3E32,1768658400,1.139,1,0
C835484F3E32,1768662000,1.143,1,0
C835484F3E32,1768665600,1.061,1,0
C835484F3E32,1768669200,1.008,1,0
C835484F3E32,1768672800,0.932,1,0
C835484F3E32,1768676400,0.844,1,0
C835484F3E32,1768680000,0.732,1,0
C835484F3E32,1768683600,0.619,1,0
C835484F3E32,1768687200,0.555,1,0
C835484F3E32,1768690800,0.457,1,0
C835484F3E32,1768694400,0.448,1,0
C835484F3E32,1768698000,,1,2
C835484F3E32,1768701600,0.500,1,0
C835484F3E32,1768705200,0.491,1,0
C835484F3E32,1768708800,0.573,1,0
C835484F3E32,1768712400,0.668,1,0
C835484F3E32,1768716000,0.663,1,0
C835484F3E32,1768719600,0.837,1,0
C835484F3E32,1768723200,0.920,1,0
C835484F3E32,1768726800,0.950,1,0
C835484F3E32,1768730400,1.051,1,0
C835484F3E32,1768734000,1.104,1,0
C835484F3E32,1768737600,1.210,1,0
C835484F3E32,1768741200,1.167,1,0
C835484F3E32,1768744800,1.139,1,0
C835484F3E32,1768748400,1.161,1,0
C835484F3E32,1768752000,1.112,1,0
C835484F3E32,1768755600,0.981,1,0
C835484F3E32,1768759200,,1,2
C835484F3E32,1768762800,0.853,1,0
C835484F3E32,1768766400,0.723,1,0
C835484F3E32,1768770000,0.589,1,0
C835484F3E32,1768773600,0.595,1,0
C835484F3E32,1768777200,0.515,1,0
C835484F3E32,1768780800,0.446,1,0
C835484F3E32,1768784400,0.448,1,0
C835484F3E32,1768788000,0.445,1,0
C835484F3E32,1768791600,0.525,1,0
C835484F3E32,1768795200,0.570,1,0
C835484F3E32,1768798800,0.575,1,0
C835484F3E32,1768798800,0.585,2,0
C835484F3E32,1768802400,0.680,1,0
C835484F3E32,1768806000,0.792,1,0
C835484F3E32,1768809600,0.925,1,0
C835484F3E32,1768813200,1.008,1,0
C835484F3E32,1768816800,1.088,1,0
C835484F3E32,1768820400,1.113,1,0
C835484F3E32,1768824000,1.206,1,0
C835484F3E32,1768827600,1.180,1,0
C835484F3E32,1768831200,1.124,1,0
C835484F3E32,1768834800,1.156,1,0
C835484F3E32,1768838400,1.109,1,0
C835484F3E32,1768842000,0.968,1,0
C835484F3E32,1768845600,0.910,1,0
C835484F3E32,1768849200,0.758,1,0
C835484F3E32,1768852800,0.679,1,0
C835484F3E32,1768856400,0.579,1,0
C835484F3E32,1768860000,,1,2
C835484F3E32,1768863600,,1,2
C835484F3E32,1768867200,0.481,1,0
C835484F3E32,1768870800,0.459,1,0
C835484F3E32,1768874400,,1,2
C835484F3E32,1768878000,0.524,1,0
C835484F3E32,1768881600,0.531,1,0
C835484F3E32,1768885200,0.577,1,0
C835484F3E32,1768888800,0.720,1,0
C835484F3E32,1768892400,0.785,1,0
C835484F3E32,1768896000,0.949,1,0
C835484F3E32,1768899600,1.009,1,0
C835484F3E32,1768903200,1.023,1,0
C835484F3E32,1768906800,1.142,1,0
C835484F3E32,1768910400,1.210,1,0
C835484F3E32,1768914000,1.223,1,0
C835484F3E32,1768917600,1.129,1,0
C835484F3E32,1768921200,1.108,1,0
C835484F3E32,1768924800,1.063,1,0
C835484F3E32,1768928400,1.012,1,0
C835484F3E32,1768932000,0.872,1,0
C835484F3E32,1768935600,0.828,1,0
C835484F3E32,1768939200,0.719,1,0
C835484F3E32,1768942800,0.642,1,0
C835484F3E32,1768946400,0.513,1,0
C835484F3E32,1768950000,0.444,1,0
C835484F3E32,1768953600,,1,2
C835484F3E32,1768957200,0.475,1,0
C835484F3E32,1768960800,0.437,1,0
C835484F3E32,1768964400,0.509,1,0
C835484F3E32,1768968000,0.557,1,0
C835484F3E32,1768971600,0.632,1,0
C835484F3E32,1768975200,0.698,1,0
C835484F3E32,1768978800,0.789,1,0
C835484F3E32,1768982400,0.929,1,0
C835484F3E32,1768986000,1.026,1,0
C835484F3E32,1768989600,1.059,1,0
C835484F3E32,1768993200,1.146,1,0
C835484F3E32,1768996800,1.135,1,0
C835484F3E32,1769000400,1.135,1,0
C835484F3E32,1769004000,1.206,1,0
C835484F3E32,1769007600,1.150,1,0
C835484F3E32,1769011200,1.037,1,0
C835484F3E32,1769014800,0.966,1,0
C835484F3E32,1769018400,0.940,1,0
C835484F3E32,1769022000,0.827,1,0
C835484F3E32,1769025600,0.720,1,0
C835484F3E32,1769029200,0.667,1,0
C835484F3E32,1769032800,0.558,1,0
C835484F3E32,1769036400,0.467,1,0
C835484F3E32,1769040000,0.445,1,0
C835484F3E32,1769043600,0.450,1,0
C835484F3E32,1769047200,0.408,1,0
C835484F3E32,1769050800,0.495,1,0
C835484F3E32,1769054400,-0.554,1,4
C835484F3E32,1769058000,0.624,1,0
C835484F3E32,1769061600,0.732,1,0
C835484F3E32,1769061600,0.742,2,0
C835484F3E32,1769065200,0.803,1,0
C835484F3E32,1769068800,0.860,1,0
C835484F3E32,1769072400,0.978,1,0
C835484F3E32,1769076000,1.043,1,0
C835484F3E32,1769079600,1.119,1,0
C835484F3E32,1769083200,1.138,1,0
C835484F3E32,1769086800,1.215,1,0
C835484F3E32,1769090400,1.142,1,0
C835484F3E32,1769094000,1.145,1,0
C835484F3E32,1769097600,1.059,1,0
C835484F3E32,1769101200,0.994,1,0
C835484F3E32,1769104800,0.910,1,0
C835484F3E32,1769108400,0.811,1,0
C835484F3E32,1769112000,0.696,1,0
C835484F3E32,1769115600,0.629,1,0
C835484F3E32,1769119200,0.544,1,0
C835484F3E32,1769122800,0.536,1,0
C835484F3E32,1769126400,0.451,1,0
C835484F3E32,1769130000,,1,2
C835484F3E32,1769133600,,1,2
C835484F3E32,1769137200,0.521,1,0
C835484F3E32,1769140800,0.548,1,0
C835484F3E32,1769144400,0.582,1,0
C835484F3E32,1769148000,0.692,1,0
C835484F3E32,1769151600,0.765,1,0
C835484F3E32,1769155200,0.877,1,0
C835484F3E32,1769158800,1.030,1,0
C835484F3E32,1769162400,1.072,1,0
C835484F3E32,1769166000,1.103,1,0
C835484F3E32,1769169600,1.203,1,0
C835484F3E32,1769173200,1.150,1,0
C835484F3E32,1769176800,1.189,1,0
C835484F3E32,1769180400,1.111,1,0
C835484F3E32,1769184000,1.058,1,0
C835484F3E32,1769187600,1.005,1,0
C835484F3E32,1769191200,0.902,1,0
C835484F3E32,1769194800,0.833,1,0
C835484F3E32,1769198400,0.668,1,0
C835484F3E32,1769202000,0.653,1,0
C835484F3E32,1769205600,0.587,1,0
C835484F3E32,1769209200,0.458,1,0
C835484F3E32,1769212800,0.476,1,0
C835484F3E32,1769216400,0.432,1,0
C835484F3E32,1769220000,0.486,1,0
C835484F3E32,1769223600,0.442,1,0
C835484F3E32,1769227200,0.516,1,0
C835484F3E32,1769230800,0.634,1,0
C835484F3E32,1769234400,0.744,1,0
C835484F3E32,1769238000,0.806,1,0
C835484F3E32,1769241600,0.912,1,0
C835484F3E32,1769245200,0.982,1,0
C835484F3E32,1769248800,1.024,1,0
C835484F3E32,1769252400,1.079,1,0
C835484F3E32,1769256000,,1,2
C835484F3E32,1769259600,1.140,1,0
C835484F3E32,1769263200,1.199,1,0
C835484F3E32,1769266800,1.155,1,0
C835484F3E32,1769270400,1.036,1,0
C835484F3E32,1769274000,1.031,1,0
C835484F3E32,1769277600,0.874,1,0
C835484F3E32,1769281200,0.812,1,0
C835484F3E32,1769284800,0.716,1,0
C835484F3E32,1769288400,0.628,1,0
C835484F3E32,1769292000,0.518,1,0
C835484F3E32,1769295600,0.455,1,0
C835484F3E32,1769299200,0.454,1,0
C835484F3E32,1769302800,0.391,1,0
C835484F3E32,1769306400,0.417,1,0
C835484F3E32,1769310000,0.529,1,0
C835484F3E32,1769313600,0.524,1,0
C835484F3E32,1769317200,0.578,1,0
C835484F3E32,1769320800,0.675,1,0
C835484F3E32,1769324400,0.849,1,0
C835484F3E32,1769328000,0.913,1,0
C835484F3E32,1769331600,0.955,1,0
C835484F3E32,1769335200,1.107,1,0
C835484F3E32,1769338800,1.171,1,0
C835484F3E32,1769342400,1.175,1,0
C835484F3E32,1769346000,1.124,1,0
C835484F3E32,1769349600,1.204,1,0
C835484F3E32,1769353200,1.083,1,0
